TOA_ns,Freq_MHz,PW_ns,Az_deg,El_deg,Cluster,Ground_Truth
0.864878,0.660738,0.458508,0.305573,0.561766,1,Emitter_2
0.865779,0.307589,0.458508,0.654438,0.387913,0,Emitter_1
0.86613,0.660738,0.458508,0.299412,0.570154,1,Emitter_2
0.86678,0.307589,0.458508,0.654047,0.377102,0,Emitter_1
0.867381,0.660738,0.458508,0.29957,0.563055,1,Emitter_2
0.867571,0.655257,0.188584,0.793509,0.266924,0,Noise
0.867781,0.307589,0.458508,0.653094,0.395155,0,Emitter_1
0.868632,0.660738,0.458508,0.294754,0.562976,1,Emitter_2
0.868782,0.307589,0.458508,0.650406,0.386695,0,Emitter_1
0.869783,0.307589,0.458508,0.652137,0.389001,0,Emitter_1
0.869883,0.660738,0.458508,0.296255,0.553664,1,Emitter_2
0.870784,0.307589,0.458508,0.653497,0.399465,0,Emitter_1
0.871134,0.660738,0.458508,0.297133,0.55887,1,Emitter_2
0.871785,0.307589,0.458508,0.656323,0.3781,0,Emitter_1
0.872385,0.660738,0.458508,0.301487,0.571495,1,Emitter_2
0.872786,0.307589,0.458508,0.656843,0.382214,0,Emitter_1
0.873636,0.660738,0.458508,0.296791,0.564896,1,Emitter_2
0.873786,0.307589,0.458508,0.652903,0.390551,0,Emitter_1
0.874787,0.307589,0.458508,0.653172,0.394989,0,Emitter_1
0.874887,0.660738,0.458508,0.293779,0.563104,1,Emitter_2
0.875788,0.307589,0.458508,0.65228,0.383406,0,Emitter_1
0.876139,0.660738,0.458508,0.300903,0.573211,1,Emitter_2
0.876789,0.307589,0.458508,0.652653,0.383815,0,Emitter_1
0.87739,0.660738,0.458508,0.297394,0.574949,1,Emitter_2
0.87779,0.307589,0.458508,0.658194,0.392964,0,Emitter_1
0.878641,0.660738,0.458508,0.29486,0.557333,1,Emitter_2
0.878791,0.307589,0.458508,0.660121,0.405519,0,Emitter_1
0.879792,0.307589,0.458508,0.651471,0.388687,0,Emitter_1
0.879892,0.660738,0.458508,0.301884,0.579691,1,Emitter_2
0.880793,0.307589,0.458508,0.651012,0.382191,0,Emitter_1
0.881143,0.660738,0.458508,0.301202,0.566582,1,Emitter_2
0.881794,0.307589,0.458508,0.652736,0.380051,0,Emitter_1
0.881829,0.656513,0.458508,0.917576,0.164474,0,Noise
0.882394,0.660738,0.458508,0.292715,0.551399,1,Emitter_2
0.882795,0.307589,0.458508,0.651404,0.387042,0,Emitter_1
0.883322,0.370652,0.653589,0.414498,0.158152,0,Noise
0.883645,0.660738,0.458508,0.300053,0.564148,1,Emitter_2
0.883795,0.307589,0.458508,0.650884,0.394598,0,Emitter_1
0.884796,0.307589,0.458508,0.651827,0.409671,0,Emitter_1
0.884896,0.660738,0.458508,0.296154,0.567394,1,Emitter_2
0.885797,0.307589,0.458508,0.653299,0.388699,0,Emitter_1
0.886148,0.660738,0.458508,0.300008,0.574125,1,Emitter_2
0.886798,0.307589,0.458508,0.650636,0.401216,0,Emitter_1
0.887399,0.660738,0.458508,0.300075,0.5763,1,Emitter_2
0.887799,0.307589,0.458508,0.658258,0.390423,0,Emitter_1
0.888585,0.306235,0.628224,0.572802,0.139174,0,Noise
0.88865,0.660738,0.458508,0.299669,0.566007,1,Emitter_2
0.8888,0.307589,0.458508,0.650473,0.389762,0,Emitter_1
0.889801,0.307589,0.458508,0.651184,0.39935,0,Emitter_1
0.889901,0.660738,0.458508,0.303003,0.559396,1,Emitter_2
0.890802,0.307589,0.458508,0.657278,0.388878,0,Emitter_1
0.891152,0.660738,0.458508,0.308527,0.569766,1,Emitter_2
0.891803,0.307589,0.458508,0.647034,0.380615,0,Emitter_1
0.892403,0.660738,0.458508,0.300846,0.570912,1,Emitter_2
0.892804,0.307589,0.458508,0.656895,0.39744,0,Emitter_1
0.893654,0.660738,0.458508,0.305569,0.572963,1,Emitter_2
0.893804,0.307589,0.458508,0.658225,0.375952,0,Emitter_1
0.894805,0.307589,0.458508,0.655676,0.395928,0,Emitter_1
0.894905,0.660738,0.458508,0.294578,0.577641,1,Emitter_2
0.895806,0.307589,0.458508,0.64949,0.388087,0,Emitter_1
0.896157,0.660738,0.458508,0.298568,0.56771,1,Emitter_2
0.896807,0.307589,0.458508,0.655588,0.385845,0,Emitter_1
0.897408,0.660738,0.458508,0.295606,0.570923,1,Emitter_2
0.897772,0.440632,0.458508,0.363016,0.25966,0,Noise
0.897808,0.307589,0.458508,0.648878,0.385653,0,Emitter_1
0.898659,0.660738,0.458508,0.297589,0.567659,1,Emitter_2
0.898809,0.307589,0.458508,0.653691,0.387014,0,Emitter_1
0.89981,0.307589,0.458508,0.652946,0.384754,0,Emitter_1
0.89991,0.660738,0.458508,0.298748,0.581637,1,Emitter_2
0.900811,0.307589,0.458508,0.654599,0.391536,0,Emitter_1
0.901161,0.660738,0.458508,0.305901,0.567248,1,Emitter_2
0.901812,0.307589,0.458508,0.653763,0.38501,0,Emitter_1
0.902412,0.660738,0.458508,0.299846,0.564031,1,Emitter_2
0.902813,0.307589,0.458508,0.655015,0.373432,0,Emitter_1
0.903663,0.660738,0.458508,0.303135,0.56437,1,Emitter_2
0.903812,0.727064,0.311729,0.538088,0.922561,1,Noise
0.903813,0.307589,0.458508,0.65623,0.388143,0,Emitter_1
0.904814,0.307589,0.458508,0.65485,0.395507,0,Emitter_1
0.904914,0.660738,0.458508,0.298315,0.574388,1,Emitter_2
0.905815,0.307589,0.458508,0.648561,0.373026,0,Emitter_1
0.906166,0.660738,0.458508,0.297945,0.566602,1,Emitter_2
0.906816,0.307589,0.458508,0.655588,0.388094,0,Emitter_1
0.906884,0.305974,0.601547,0.0591524,0.161538,1,Noise
0.907417,0.660738,0.458508,0.294653,0.572286,1,Emitter_2
0.907817,0.307589,0.458508,0.655261,0.384609,0,Emitter_1
0.908668,0.660738,0.458508,0.30577,0.572416,1,Emitter_2
0.908818,0.307589,0.458508,0.656821,0.395292,0,Emitter_1
0.909819,0.307589,0.458508,0.656252,0.386151,0,Emitter_1
0.909919,0.660738,0.458508,0.304258,0.56041,1,Emitter_2
0.91082,0.307589,0.458508,0.648072,0.394041,0,Emitter_1
0.91117,0.660738,0.458508,0.30039,0.559667,1,Emitter_2
0.911821,0.307589,0.458508,0.65858,0.393086,0,Emitter_1
0.912421,0.660738,0.458508,0.298925,0.572807,1,Emitter_2
0.912822,0.307589,0.458508,0.651947,0.393308,0,Emitter_1
0.913672,0.660738,0.458508,0.299965,0.556069,1,Emitter_2
0.913822,0.307589,0.458508,0.65744,0.400088,0,Emitter_1
0.914823,0.307589,0.458508,0.651959,0.386414,0,Emitter_1
0.914923,0.660738,0.458508,0.295494,0.556312,1,Emitter_2
0.915824,0.307589,0.458508,0.657083,0.388587,0,Emitter_1
0.916175,0.660738,0.458508,0.301195,0.582702,1,Emitter_2
0.916825,0.307589,0.458508,0.651198,0.391324,0,Emitter_1
0.917426,0.660738,0.458508,0.303945,0.552367,1,Emitter_2
0.917826,0.307589,0.458508,0.656551,0.388822,0,Emitter_1
0.918677,0.660738,0.458508,0.304129,0.574063,1,Emitter_2
0.918827,0.307589,0.458508,0.655417,0.386166,0,Emitter_1
0.919828,0.307589,0.458508,0.65939,0.381248,0,Emitter_1
0.919928,0.660738,0.458508,0.294767,0.564567,1,Emitter_2
0.920829,0.307589,0.458508,0.652871,0.388232,0,Emitter_1
0.921179,0.660738,0.458508,0.303102,0.571106,1,Emitter_2
0.92183,0.307589,0.458508,0.657499,0.376678,0,Emitter_1
0.92243,0.660738,0.458508,0.295513,0.571569,1,Emitter_2
0.922831,0.307589,0.458508,0.650589,0.372538,0,Emitter_1
0.923681,0.660738,0.458508,0.292898,0.565185,1,Emitter_2
0.923831,0.307589,0.458508,0.654828,0.379581,0,Emitter_1
0.924832,0.307589,0.458508,0.653511,0.393214,0,Emitter_1
0.924932,0.660738,0.458508,0.303236,0.567031,1,Emitter_2
0.925833,0.307589,0.458508,0.652699,0.38992,0,Emitter_1
0.926184,0.660738,0.458508,0.298069,0.573703,1,Emitter_2
0.926834,0.307589,0.458508,0.65378,0.393296,0,Emitter_1
0.927435,0.660738,0.458508,0.302721,0.576926,1,Emitter_2
0.927835,0.307589,0.458508,0.656224,0.382847,0,Emitter_1
0.928686,0.660738,0.458508,0.302403,0.575174,1,Emitter_2
0.928836,0.307589,0.458508,0.654192,0.396143,0,Emitter_1
0.929837,0.307589,0.458508,0.655966,0.377446,0,Emitter_1
0.929937,0.660738,0.458508,0.301958,0.568926,1,Emitter_2
0.930838,0.307589,0.458508,0.656793,0.379839,0,Emitter_1
0.931188,0.660738,0.458508,0.299927,0.565073,1,Emitter_2
0.931839,0.307589,0.458508,0.659182,0.395992,0,Emitter_1
0.932439,0.660738,0.458508,0.295818,0.559572,1,Emitter_2
0.93284,0.307589,0.458508,0.655639,0.389353,0,Emitter_1
0.93369,0.660738,0.458508,0.298754,0.568739,1,Emitter_2
0.93384,0.307589,0.458508,0.654064,0.393347,0,Emitter_1
0.93467,0.131855,0.458508,0.768553,0.833391,0,Noise
0.934841,0.307589,0.458508,0.653554,0.389953,0,Emitter_1
0.934941,0.660738,0.458508,0.304192,0.566572,1,Emitter_2
0.935842,0.307589,0.458508,0.657476,0.383845,0,Emitter_1
0.936193,0.660738,0.458508,0.302811,0.575159,1,Emitter_2
0.936266,0.15198,0.220172,0.315559,0.583312,0,Noise
0.936843,0.307589,0.458508,0.652779,0.378999,0,Emitter_1
0.937444,0.660738,0.458508,0.298913,0.571446,1,Emitter_2
0.937844,0.307589,0.458508,0.651364,0.374142,0,Emitter_1
0.938695,0.660738,0.458508,0.298876,0.577018,1,Emitter_2
0.938845,0.307589,0.458508,0.657027,0.402005,0,Emitter_1
0.939846,0.307589,0.458508,0.659223,0.375692,0,Emitter_1
0.939946,0.660738,0.458508,0.301651,0.557772,1,Emitter_2
0.940847,0.307589,0.458508,0.657012,0.399041,0,Emitter_1
0.941197,0.660738,0.458508,0.300154,0.579515,1,Emitter_2
0.941848,0.307589,0.458508,0.653283,0.388924,0,Emitter_1
0.942448,0.660738,0.458508,0.299072,0.57032,1,Emitter_2
0.942849,0.307589,0.458508,0.648386,0.390191,0,Emitter_1
0.943699,0.660738,0.458508,0.301367,0.558949,1,Emitter_2
0.943849,0.307589,0.458508,0.651367,0.389677,0,Emitter_1
0.94485,0.307589,0.458508,0.649796,0.392307,0,Emitter_1
0.94495,0.660738,0.458508,0.301256,0.556212,1,Emitter_2
0.945851,0.307589,0.458508,0.657958,0.382147,0,Emitter_1
0.946202,0.660738,0.458508,0.29767,0.575131,1,Emitter_2
0.946852,0.307589,0.458508,0.651135,0.371632,0,Emitter_1
0.947453,0.660738,0.458508,0.30077,0.564559,1,Emitter_2
0.947853,0.307589,0.458508,0.653883,0.383692,0,Emitter_1
0.948704,0.660738,0.458508,0.301053,0.566431,1,Emitter_2
0.948854,0.307589,0.458508,0.649829,0.391618,0,Emitter_1
0.949855,0.307589,0.458508,0.653304,0.379908,0,Emitter_1
0.949955,0.660738,0.458508,0.299684,0.571921,1,Emitter_2
0.950856,0.307589,0.458508,0.652974,0.396355,0,Emitter_1
0.951206,0.660738,0.458508,0.297349,0.5672,1,Emitter_2
0.951857,0.307589,0.458508,0.656627,0.387152,0,Emitter_1
0.952276,0.315163,0.840392,0.286666,0.652442,1,Noise
0.952457,0.660738,0.458508,0.298659,0.554744,1,Emitter_2
0.952858,0.307589,0.458508,0.656678,0.379254,0,Emitter_1
0.953708,0.660738,0.458508,0.296739,0.578905,1,Emitter_2
0.953858,0.307589,0.458508,0.654826,0.389276,0,Emitter_1
0.954859,0.307589,0.458508,0.653241,0.391483,0,Emitter_1
0.954959,0.660738,0.458508,0.300859,0.556751,1,Emitter_2
0.95586,0.307589,0.458508,0.652261,0.392052,0,Emitter_1
0.956211,0.660738,0.458508,0.294783,0.566033,1,Emitter_2
0.956861,0.307589,0.458508,0.656466,0.365802,0,Emitter_1
0.957462,0.660738,0.458508,0.304572,0.565461,1,Emitter_2
0.957729,0.536891,0.458508,0.297741,0.906415,1,Noise
0.957862,0.307589,0.458508,0.658481,0.364801,0,Emitter_1
0.958713,0.660738,0.458508,0.303769,0.569587,1,Emitter_2
0.958863,0.307589,0.458508,0.65278,0.396002,0,Emitter_1
0.959864,0.307589,0.458508,0.653723,0.376915,0,Emitter_1
0.959964,0.660738,0.458508,0.301132,0.556659,1,Emitter_2
0.960865,0.307589,0.458508,0.651272,0.396015,0,Emitter_1
0.961215,0.660738,0.458508,0.302603,0.564324,1,Emitter_2
0.961866,0.307589,0.458508,0.648659,0.396796,0,Emitter_1
0.961878,0.0555998,0.719316,0.730661,0.914497,0,Noise
0.962466,0.660738,0.458508,0.302368,0.560653,1,Emitter_2
0.962867,0.307589,0.458508,0.654551,0.379014,0,Emitter_1
0.963717,0.660738,0.458508,0.300203,0.569587,1,Emitter_2
0.963867,0.307589,0.458508,0.652884,0.380355,0,Emitter_1
0.964868,0.307589,0.458508,0.657458,0.393758,0,Emitter_1
0.964968,0.660738,0.458508,0.299158,0.569991,1,Emitter_2
0.965869,0.307589,0.458508,0.649298,0.385056,0,Emitter_1
0.96622,0.660738,0.458508,0.298803,0.561919,1,Emitter_2
0.96687,0.307589,0.458508,0.651999,0.398058,0,Emitter_1
0.967471,0.660738,0.458508,0.304712,0.574926,1,Emitter_2
0.967871,0.307589,0.458508,0.650463,0.400438,0,Emitter_1
0.968722,0.660738,0.458508,0.297243,0.571244,1,Emitter_2
0.968872,0.307589,0.458508,0.654619,0.379246,0,Emitter_1
0.969873,0.307589,0.458508,0.652587,0.382007,0,Emitter_1
0.969973,0.660738,0.458508,0.2973,0.557816,1,Emitter_2
0.970874,0.307589,0.458508,0.650701,0.388873,0,Emitter_1
0.971224,0.660738,0.458508,0.302907,0.553837,1,Emitter_2
0.971875,0.307589,0.458508,0.650848,0.371446,0,Emitter_1
0.972475,0.660738,0.458508,0.302569,0.564955,1,Emitter_2
0.972876,0.307589,0.458508,0.653526,0.374336,0,Emitter_1
0.973726,0.660738,0.458508,0.298977,0.570029,1,Emitter_2
0.973876,0.307589,0.458508,0.65235,0.381185,0,Emitter_1
0.974877,0.307589,0.458508,0.651974,0.403476,0,Emitter_1
0.974977,0.660738,0.458508,0.301479,0.560561,1,Emitter_2
0.975878,0.307589,0.458508,0.654902,0.390027,0,Emitter_1
0.976229,0.660738,0.458508,0.30191,0.567759,1,Emitter_2
0.976879,0.307589,0.458508,0.649117,0.383138,0,Emitter_1
0.97748,0.660738,0.458508,0.29568,0.565588,1,Emitter_2
0.97788,0.307589,0.458508,0.655404,0.380298,0,Emitter_1
0.978731,0.660738,0.458508,0.304004,0.579735,1,Emitter_2
0.978881,0.307589,0.458508,0.65759,0.378935,0,Emitter_1
0.979882,0.307589,0.458508,0.653821,0.383659,0,Emitter_1
0.979982,0.660738,0.458508,0.301908,0.557772,1,Emitter_2
0.980883,0.307589,0.458508,0.655243,0.383243,0,Emitter_1
0.981233,0.660738,0.458508,0.301192,0.57341,1,Emitter_2
0.981884,0.307589,0.458508,0.653869,0.38634,0,Emitter_1
0.982484,0.660738,0.458508,0.301935,0.572904,1,Emitter_2
0.982885,0.307589,0.458508,0.652406,0.391863,0,Emitter_1
0.983735,0.660738,0.458508,0.300791,0.566337,1,Emitter_2
0.983885,0.307589,0.458508,0.655477,0.387469,0,Emitter_1
0.984886,0.307589,0.458508,0.653365,0.394251,0,Emitter_1
0.984986,0.660738,0.458508,0.297724,0.552351,1,Emitter_2
0.985887,0.307589,0.458508,0.65398,0.385799,0,Emitter_1
0.986238,0.660738,0.458508,0.300716,0.568316,1,Emitter_2
0.986888,0.307589,0.458508,0.655055,0.401145,0,Emitter_1
0.987048,0.660139,0.356709,0.833103,0.766889,0,Noise
0.987489,0.660738,0.458508,0.301404,0.556644,1,Emitter_2
0.987889,0.307589,0.458508,0.650494,0.394046,0,Emitter_1
0.98874,0.660738,0.458508,0.30168,0.58263,1,Emitter_2
0.98889,0.307589,0.458508,0.648749,0.389813,0,Emitter_1
0.989891,0.307589,0.458508,0.659695,0.391891,0,Emitter_1
0.989991,0.660738,0.458508,0.299892,0.566418,1,Emitter_2
0.990875,0.484442,0.458508,0.771676,0.253197,0,Noise
0.990892,0.307589,0.458508,0.655263,0.383855,0,Emitter_1
0.991242,0.660738,0.458508,0.300619,0.582459,1,Emitter_2
0.991893,0.307589,0.458508,0.654822,0.386217,0,Emitter_1
0.992246,0.578991,0.874493,0.310202,0.473485,1,Noise
0.992493,0.660738,0.458508,0.296413,0.568448,1,Emitter_2
0.992894,0.307589,0.458508,0.652243,0.385926,0,Emitter_1
0.993744,0.660738,0.458508,0.29712,0.5627,1,Emitter_2
0.993895,0.307589,0.458508,0.655351,0.38227,0,Emitter_1
0.994895,0.307589,0.458508,0.652179,0.377727,0,Emitter_1
0.994995,0.660738,0.458508,0.299488,0.577212,1,Emitter_2
0.995896,0.307589,0.458508,0.655957,0.392325,0,Emitter_1
0.996247,0.660738,0.458508,0.305329,0.570323,1,Emitter_2
0.996897,0.307589,0.458508,0.655456,0.395543,0,Emitter_1
0.997498,0.660738,0.458508,0.298456,0.585986,1,Emitter_2
0.997898,0.307589,0.458508,0.655001,0.391151,0,Emitter_1
0.998749,0.660738,0.458508,0.298295,0.562517,1,Emitter_2
0.998899,0.307589,0.458508,0.655683,0.387446,0,Emitter_1
0.9999,0.307589,0.458508,0.653049,0.405108,0,Emitter_1
1,0.660738,0.458508,0.294042,0.577585,1,Emitter_2
